dataset,segment_id,model,n_frames,n_iters,delta_FR,delta_IMU,duration_s,mean_err_deg_s,median_err_deg_s,mean_dir_err_deg,mean_beta
poster_rotation,seg_C,thesis_imu,25,75,0.5,0.1,0.5,3.4713706477397808,2.9706698450990467,5.117942141352646,1.0418771602969175
poster_rotation,seg_C,thesis_imu,25,75,0.5,0.2,0.5,2.0209913208109187,1.9474696224344825,2.682462301345142,1.0283342049079598
poster_rotation,seg_C,thesis_imu,25,75,0.5,0.3,0.5,1.3753896786750288,1.1970424915035434,1.6697938021453098,1.021537525954853
poster_rotation,seg_C,thesis_imu,25,75,0.5,0.5,0.5,0.8154608711083223,0.6289417474324622,0.8718435492975378,1.0146905186498807
poster_rotation,seg_C,thesis_imu,25,100,0.1,0.1,0.5,0.7539581128841837,0.5259392277049958,0.7489896116288531,1.0146828330674438
poster_rotation,seg_C,thesis_imu,25,100,0.1,0.2,0.5,0.36298177476436266,0.16608480991819916,0.27522966002409666,1.0083787378134572
poster_rotation,seg_C,thesis_imu,25,100,0.1,0.3,0.5,0.2442846471199427,0.1010239465062491,0.165696716274465,1.005903574025493
poster_rotation,seg_C,thesis_imu,25,100,0.1,0.5,0.5,0.1500039674385107,0.05233125133351298,0.09417431081987711,1.0037202843049575
poster_rotation,seg_C,thesis_imu,25,100,0.2,0.1,0.5,1.4259249576982613,1.1853137011165826,1.6493135312487408,1.024267106626077
poster_rotation,seg_C,thesis_imu,25,100,0.2,0.2,0.5,0.6984581672101738,0.41703490783142744,0.6355412847005744,1.0146623188900623
poster_rotation,seg_C,thesis_imu,25,100,0.2,0.3,0.5,0.4664729092251776,0.22600492285325754,0.3661705498165766,1.0106475489383229
poster_rotation,seg_C,thesis_imu,25,100,0.2,0.5,0.5,0.28663409640992193,0.12003928092905335,0.19540080667783497,1.0069351467466017
poster_rotation,seg_C,thesis_imu,25,100,0.3,0.1,0.5,2.013377055357479,1.8224426845851223,2.529616840737008,1.0314676536118843
poster_rotation,seg_C,thesis_imu,25,100,0.3,0.2,0.5,1.025720106988436,0.7666662751762944,1.0498914215986126,1.0197999553337629
poster_rotation,seg_C,thesis_imu,25,100,0.3,0.3,0.5,0.6829237213358261,0.4004118639491061,0.603032195790998,1.0146592354147796
poster_rotation,seg_C,thesis_imu,25,100,0.3,0.5,0.5,0.4170264155016365,0.1875290903547734,0.3100138128350828,1.0097737854947604
poster_rotation,seg_C,thesis_imu,25,100,0.5,0.1,0.5,2.9595869887214605,2.645881661327411,4.0776322796460365,1.041869133921068
poster_rotation,seg_C,thesis_imu,25,100,0.5,0.2,0.5,1.641350296851848,1.3830332619765715,1.918829390750737,1.0280019009681645
poster_rotation,seg_C,thesis_imu,25,100,0.5,0.3,0.5,1.1082922875712335,0.838878357770816,1.1454297747634912,1.0213100114774445
poster_rotation,seg_C,thesis_imu,25,100,0.5,0.5,0.5,0.6714106674989014,0.3818353761917407,0.5789846294962842,1.014654468627618
poster_rotation,seg_C,thesis_imu,50,75,0.1,0.1,1.0,1.1872391225352172,1.0420858522130723,1.6852979872276808,1.0174029833606228
poster_rotation,seg_C,thesis_imu,50,75,0.1,0.2,1.0,0.5036503305149949,0.36683992094929185,0.5487796283543112,1.0088914787896168
poster_rotation,seg_C,thesis_imu,50,75,0.1,0.3,1.0,0.3156532903163853,0.19523679724774934,0.2935685569731284,1.0060337763652747
poster_rotation,seg_C,thesis_imu,50,75,0.1,0.5,1.0,0.1826161598567282,0.08773231312531685,0.14217693410465154,1.0037161490061752
poster_rotation,seg_C,thesis_imu,50,75,0.2,0.1,1.0,2.2999612777347056,2.0334797799181867,3.5868143979336953,1.0315684817171702
poster_rotation,seg_C,thesis_imu,50,75,0.2,0.2,1.0,1.0347799209789366,0.8475408726593694,1.362532284388024,1.0164464574546195
poster_rotation,seg_C,thesis_imu,50,75,0.2,0.3,1.0,0.6470370377357885,0.4862877189316481,0.7283229434174305,1.0113430772727723
poster_rotation,seg_C,thesis_imu,50,75,0.2,0.5,1.0,0.3672425546119173,0.22706513724790434,0.34210988579074453,1.0070700093169125
poster_rotation,seg_C,thesis_imu,50,75,0.3,0.1,1.0,3.2839015048993203,2.8534013151644704,5.358202461118119,1.044535449068996
poster_rotation,seg_C,thesis_imu,50,75,0.3,0.2,1.0,1.5745439076976515,1.3548384670362648,2.2657308041689,1.0234143083969298
poster_rotation,seg_C,thesis_imu,50,75,0.3,0.3,1.0,0.9903831282142703,0.8059887196971596,1.265407408100964,1.0161790835601479
poster_rotation,seg_C,thesis_imu,50,75,0.3,0.5,1.0,0.5588627268341358,0.3995531018744586,0.587223694177369,1.0102112422815703
poster_rotation,seg_C,thesis_imu,50,75,0.5,0.1,1.0,4.872455344345548,3.9611109977131846,8.32944456488853,1.0689479567739846
poster_rotation,seg_C,thesis_imu,50,75,0.5,0.2,1.0,2.6118071220418617,2.3314398959766267,4.094680499079893,1.036471803064689
poster_rotation,seg_C,thesis_imu,50,75,0.5,0.3,1.0,1.693925099765972,1.4490893333334682,2.4502524957184564,1.0252487932792491
poster_rotation,seg_C,thesis_imu,50,75,0.5,0.5,1.0,0.9574522754987248,0.7953612137204201,1.1917499186154992,1.015991171427396
poster_rotation,seg_C,thesis_imu,50,100,0.1,0.1,1.0,0.8596426770146383,0.6568915647575391,0.9830894003527737,1.015353755459521
poster_rotation,seg_C,thesis_imu,50,100,0.1,0.2,1.0,0.3909720693493479,0.18931161887386072,0.30123019078621455,1.0082821133263637
poster_rotation,seg_C,thesis_imu,50,100,0.1,0.3,1.0,0.2591203630520488,0.09615996217745784,0.16343811769816072,1.0057661731005623
poster_rotation,seg_C,thesis_imu,50,100,0.1,0.5,1.0,0.1580696305682306,0.0421028531779255,0.08367897192124453,1.0036131359723988
poster_rotation,seg_C,thesis_imu,50,100,0.2,0.1,1.0,1.7074613574909094,1.4332495671315897,2.3738569451354024,1.0270695995828572
poster_rotation,seg_C,thesis_imu,50,100,0.2,0.2,1.0,0.7736755671598565,0.5386398150757306,0.7932565156030636,1.0148629959636504
poster_rotation,seg_C,thesis_imu,50,100,0.2,0.3,1.0,0.5019355661212301,0.2613485962572536,0.4126008473968724,1.010519444663877
poster_rotation,seg_C,thesis_imu,50,100,0.2,0.5,1.0,0.30296040135588354,0.11503188029220257,0.19391200701234626,1.0067606975810508
poster_rotation,seg_C,thesis_imu,50,100,0.3,0.1,1.0,2.516910468838089,2.191034354470858,3.802138682976255,1.0375541730045925
poster_rotation,seg_C,thesis_imu,50,100,0.3,0.2,1.0,1.1689005491060904,0.9275095005257739,1.4047560195684121,1.020678098441729
poster_rotation,seg_C,thesis_imu,50,100,0.3,0.3,1.0,0.7494895379200873,0.4993226107584357,0.7388125746653141,1.0147305472621537
poster_rotation,seg_C,thesis_imu,50,100,0.3,0.5,1.0,0.44416153724743807,0.20933570289158554,0.33373105541663,1.0095831234364931
poster_rotation,seg_C,thesis_imu,50,100,0.5,0.1,1.0,3.929067671283932,3.349802708572067,6.406703874044138,1.0566715469746846
poster_rotation,seg_C,thesis_imu,50,100,0.5,0.2,1.0,1.9737557294040464,1.659939192004742,2.785517385038272,1.0313704970057547
poster_rotation,seg_C,thesis_imu,50,100,0.5,0.3,1.0,1.2649944043558945,1.0114065592747403,1.5417538357010327,1.0222906684807362
poster_rotation,seg_C,thesis_imu,50,100,0.5,0.5,1.0,0.7317105441389006,0.46329294760733997,0.6983044065286593,1.0146357163434416
poster_rotation,seg_C,thesis_imu,150,75,0.1,0.1,3.0,2.199865045179259,1.1711464179662916,1.7897122443772977,1.040593076424863
poster_rotation,seg_C,thesis_imu,150,75,0.1,0.2,3.0,1.2350271261865056,0.39726807720006324,0.7019615346654522,1.0238448844838361
poster_rotation,seg_C,thesis_imu,150,75,0.1,0.3,3.0,0.873418045667097,0.20949339819952167,0.42083360190025765,1.0170597727708957
poster_rotation,seg_C,thesis_imu,150,75,0.1,0.5,3.0,0.5575557822270873,0.09919367194405851,0.231860072662954,1.010931504755482
poster_rotation,seg_C,thesis_imu,150,75,0.2,0.1,3.0,3.487614096827985,2.3563371882457638,3.581962524832034,1.0626921416895467
poster_rotation,seg_C,thesis_imu,150,75,0.2,0.2,3.0,2.08209300688556,0.9718440143460896,1.5210256874746158,1.0397565735819907
poster_rotation,seg_C,thesis_imu,150,75,0.2,0.3,3.0,1.5195157061283124,0.5226247556829071,0.9073929705446966,1.0296025426787905
poster_rotation,seg_C,thesis_imu,150,75,0.2,0.5,3.0,1.0057180319513346,0.2451613129351078,0.49084267103084644,1.019812009727052
poster_rotation,seg_C,thesis_imu,150,75,0.3,0.1,3.0,4.454596427827185,3.2916453861613446,5.149410905280893,1.0765638697437543
poster_rotation,seg_C,thesis_imu,150,75,0.3,0.2,3.0,2.761961595979652,1.5386629147225377,2.37802189880921,1.0520152579531306
poster_rotation,seg_C,thesis_imu,150,75,0.3,0.3,3.0,2.0477139011217544,0.896069035861857,1.4411877001516407,1.0395280830396512
poster_rotation,seg_C,thesis_imu,150,75,0.3,0.5,3.0,1.386187071442892,0.4196891800609306,0.7704205159454769,1.0272748965645568
poster_rotation,seg_C,thesis_imu,150,75,0.5,0.1,3.0,5.913951526002989,4.8710333631590705,7.528940176091458,1.103046366441057
poster_rotation,seg_C,thesis_imu,150,75,0.5,0.2,3.0,3.853267990147104,2.6360680034440014,4.062601093865849,1.06949213872374
poster_rotation,seg_C,thesis_imu,150,75,0.5,0.3,3.0,2.9197569951287217,1.6626893474415312,2.5605616776407896,1.0551984313848524
poster_rotation,seg_C,thesis_imu,150,75,0.5,0.5,3.0,2.0221056589839344,0.842763187022352,1.380585687258194,1.0393676771920746
poster_rotation,seg_C,thesis_imu,150,100,0.1,0.1,3.0,1.9478297788678152,0.7081836827628284,1.210034527530074,1.0389101336489432
poster_rotation,seg_C,thesis_imu,150,100,0.1,0.2,3.0,1.145881020792013,0.20726691972418504,0.49603076592359796,1.0234566042828293
poster_rotation,seg_C,thesis_imu,150,100,0.1,0.3,3.0,0.828892470068958,0.09956566880626984,0.31327670236623556,1.0169277388753597
poster_rotation,seg_C,thesis_imu,150,100,0.1,0.5,3.0,0.5382029319775292,0.04405464991640147,0.1834779711886105,1.0108963882450819
poster_rotation,seg_C,thesis_imu,150,100,0.2,0.1,3.0,3.0481649782866405,1.666982304953376,2.5377184558332315,1.059669715869429
poster_rotation,seg_C,thesis_imu,150,100,0.2,0.2,3.0,1.879896064262851,0.5785456225565331,1.0517239219603076,1.0385355834834433
poster_rotation,seg_C,thesis_imu,150,100,0.2,0.3,3.0,1.4050999952969871,0.29350548019361655,0.6442442013346388,1.029054430082134
poster_rotation,seg_C,thesis_imu,150,100,0.2,0.5,3.0,0.9543268602851369,0.1189145243182275,0.3673732586959964,1.0196446633466996
poster_rotation,seg_C,thesis_imu,150,100,0.3,0.1,3.0,3.8944971064699536,2.518011502175165,3.848342349792102,1.0737338152122187
poster_rotation,seg_C,thesis_imu,150,100,0.3,0.2,3.0,2.4514664564254534,0.9953679341834412,1.654154846894712,1.049687808599285
poster_rotation,seg_C,thesis_imu,150,100,0.3,0.3,3.0,1.8605205590417941,0.5421680079502587,1.005736530360765,1.0384383744359948
poster_rotation,seg_C,thesis_imu,150,100,0.3,0.5,3.0,1.2944056551647016,0.22766940652268702,0.5574220747164886,1.0268664528353308
poster_rotation,seg_C,thesis_imu,150,100,0.5,0.1,3.0,5.208878658116881,3.9832587067770495,6.051245118799074,1.0928065762574333
poster_rotation,seg_C,thesis_imu,150,100,0.5,0.2,3.0,3.3832516066077276,1.9223916558894878,2.937936852020113,1.0666346503860893
poster_rotation,seg_C,thesis_imu,150,100,0.5,0.3,3.0,2.5927068188835203,1.0977483145860756,1.7928948922616579,1.0527061823891266
poster_rotation,seg_C,thesis_imu,150,100,0.5,0.5,3.0,1.845952301431611,0.517565178601888,0.9715153907955084,1.0383624464302812
poster_rotation,seg_D,cook,25,75,0.1,0.0,0.5,10.60271250646503,10.106409096239616,12.755292091802538,0.7968230507192754
poster_rotation,seg_D,cook,25,75,0.2,0.0,0.5,10.588014026203574,10.087544536471365,12.748188864518948,0.7971629808244363
poster_rotation,seg_D,cook,25,75,0.3,0.0,0.5,10.581926587262371,10.079302841117977,12.745135043048604,0.7973015667849183
poster_rotation,seg_D,cook,25,75,0.5,0.0,0.5,10.578107369629494,10.072775958803575,12.742760366465022,0.7973819503793568
poster_rotation,seg_D,cook,25,100,0.1,0.0,0.5,10.561832599726312,10.054497963816589,12.738160800080111,0.7978172203924282
poster_rotation,seg_D,cook,25,100,0.2,0.0,0.5,10.543876719053996,10.029587715364116,12.729185045451459,0.7982325462936852
poster_rotation,seg_D,cook,25,100,0.3,0.0,0.5,10.538738257379105,10.020286427603326,12.725897339528556,0.798340128517974
poster_rotation,seg_D,cook,25,100,0.5,0.0,0.5,10.532761466145159,10.012316544940868,12.723193678201255,0.7984841949915016
poster_rotation,seg_D,cook,50,75,0.1,0.0,1.0,19.554794790313732,16.54229899796177,37.8549200462575,0.5899570548413104
poster_rotation,seg_D,cook,50,75,0.2,0.0,1.0,19.534559399692096,16.515505887261522,37.86599308458314,0.5902831629107094
poster_rotation,seg_D,cook,50,75,0.3,0.0,1.0,19.529058955113104,16.507528663779198,37.869646932858,0.5903722828661685
poster_rotation,seg_D,cook,50,75,0.5,0.0,1.0,19.522837216549288,16.49907310824098,37.87334756842991,0.5904738437409945
poster_rotation,seg_D,cook,50,100,0.1,0.0,1.0,19.499925290316547,16.472555248364408,37.878374023886316,0.5908586007194792
poster_rotation,seg_D,cook,50,100,0.2,0.0,1.0,19.477601264406136,16.442054695094107,37.891416561837076,0.5912356849127322
poster_rotation,seg_D,cook,50,100,0.3,0.0,1.0,19.472632582825792,16.43451278619608,37.895456378646884,0.5913251091333993
poster_rotation,seg_D,cook,50,100,0.5,0.0,1.0,19.465030667538528,16.423834980839523,37.899529394504434,0.5914597288814014
poster_rotation,seg_D,cook,150,75,0.1,0.0,3.0,40.306175857044096,42.17871230419667,90.63778975247197,0.814482899714323
poster_rotation,seg_D,cook,150,75,0.2,0.0,3.0,40.29515187205025,42.15722409197111,90.66879616946744,0.8144071881140853
poster_rotation,seg_D,cook,150,75,0.3,0.0,3.0,40.29266730017066,42.150943888804605,90.68022907725404,0.8143225234870487
poster_rotation,seg_D,cook,150,75,0.5,0.0,3.0,40.28804182980786,42.14087140680927,90.6919222977892,0.8143083152862427
poster_rotation,seg_D,cook,150,100,0.1,0.0,3.0,40.26266590801881,42.10799863878353,90.6979460075131,0.8150888025390621
poster_rotation,seg_D,cook,150,100,0.2,0.0,3.0,40.25538360551716,42.08895926319931,90.73267143550581,0.8148287206711025
poster_rotation,seg_D,cook,150,100,0.3,0.0,3.0,40.25278527212905,42.08243926337289,90.7463960184028,0.814722722765909
poster_rotation,seg_D,cook,150,100,0.5,0.0,3.0,40.248763297788905,42.074317608536006,90.75935124763195,0.8146794134184768
poster_rotation,seg_D,thesis,25,75,0.1,0.0,0.5,7.528699946268623,7.936951112875126,12.433687367423593,0.9715888067692646
poster_rotation,seg_D,thesis,25,75,0.2,0.0,0.5,7.511817821342398,8.03552336109251,12.420038668593895,0.9780975502223829
poster_rotation,seg_D,thesis,25,75,0.3,0.0,0.5,7.508104272199285,8.068052310451796,12.416071383984873,0.98035889187927
poster_rotation,seg_D,thesis,25,75,0.5,0.0,0.5,7.506052882303857,8.094930555825066,12.41367317700789,0.982226436595592
poster_rotation,seg_D,thesis,25,100,0.1,0.0,0.5,7.500470300060592,8.084061975901152,12.413726013074415,0.9810146769980073
poster_rotation,seg_D,thesis,25,100,0.2,0.0,0.5,7.497285809266828,8.16212521519787,12.407176261248578,0.9866090119347001
poster_rotation,seg_D,thesis,25,100,0.3,0.0,0.5,7.498153949411021,8.187887292542117,12.406312785509813,0.988539779729916
poster_rotation,seg_D,thesis,25,100,0.5,0.0,0.5,7.499820895501456,8.20672818135284,12.406367542097694,0.9900584505520275
poster_rotation,seg_D,thesis,50,75,0.1,0.0,1.0,14.689911719027068,10.841530402873182,38.49264971124826,0.7277072836693388
poster_rotation,seg_D,thesis,50,75,0.2,0.0,1.0,14.661474007891654,10.821963065271065,38.54128597195424,0.7315529643336737
poster_rotation,seg_D,thesis,50,75,0.3,0.0,1.0,14.654273271310483,10.816718155124532,38.56111240973172,0.732866292291107
poster_rotation,seg_D,thesis,50,75,0.5,0.0,1.0,14.64925331364954,10.81315054441199,38.580047983837886,0.7339480503891447
poster_rotation,seg_D,thesis,50,100,0.1,0.0,1.0,14.647555554739107,10.815259941171284,38.571844530610996,0.7332843220534447
poster_rotation,seg_D,thesis,50,100,0.2,0.0,1.0,14.638293959615444,10.807003160732433,38.63059040918728,0.7364497061789579
poster_rotation,seg_D,thesis,50,100,0.3,0.0,1.0,14.638265936056891,10.805803639858858,38.65532451078212,0.7375104268046132
poster_rotation,seg_D,thesis,50,100,0.5,0.0,1.0,14.63998211692575,10.80569880167194,38.67735490457631,0.7383270758196996
poster_rotation,seg_D,thesis,150,75,0.1,0.0,3.0,35.42623814570545,35.21371242352687,92.02053495526765,1.020733035236168
poster_rotation,seg_D,thesis,150,75,0.2,0.0,3.0,35.425954148952975,35.182192126928236,92.10701425778757,1.020615456662046
poster_rotation,seg_D,thesis,150,75,0.3,0.0,3.0,35.42857255316876,35.17453155144874,92.14271881060682,1.0204394236203767
poster_rotation,seg_D,thesis,150,75,0.5,0.0,3.0,35.432304708583054,35.16888617855645,92.17697742681148,1.0201945561569286
poster_rotation,seg_D,thesis,150,100,0.1,0.0,3.0,35.424204435700204,35.16966189136069,92.1492394638949,1.0206900006143964
poster_rotation,seg_D,thesis,150,100,0.2,0.0,3.0,35.44104112311499,35.1616832689714,92.25592541831342,1.019705907389277
poster_rotation,seg_D,thesis,150,100,0.3,0.0,3.0,35.45056782481645,35.163364982292094,92.29906781840945,1.0191904241706007
poster_rotation,seg_D,thesis,150,100,0.5,0.0,3.0,35.46028815246817,35.16742537412529,92.33735585614028,1.018701956360907
poster_rotation,seg_D,thesis_imu,25,75,0.1,0.1,0.5,0.8208182929429271,0.7474373179244064,1.0895024716121007,1.0053587235935932
poster_rotation,seg_D,thesis_imu,25,75,0.1,0.2,0.5,0.31726641029094277,0.23331024135055095,0.3449698919944073,1.0034430041371454
poster_rotation,seg_D,thesis_imu,25,75,0.1,0.3,0.5,0.1873855353724777,0.13064639400766076,0.1747235789905754,1.0025597813252691
poster_rotation,seg_D,thesis_imu,25,75,0.1,0.5,0.5,0.10203501421085484,0.05748164043695649,0.07897149094953775,1.0016815796535967
poster_rotation,seg_D,thesis_imu,25,75,0.2,0.1,0.5,1.5972491060489267,1.549436127710612,2.288647403476734,1.0084231633925835
poster_rotation,seg_D,thesis_imu,25,75,0.2,0.2,0.5,0.696535645281459,0.594256020823238,0.8752990034331372,1.0056050599422313
poster_rotation,seg_D,thesis_imu,25,75,0.2,0.3,0.5,0.4127989938622768,0.3107462412078008,0.46109917292246577,1.004338403409993
poster_rotation,seg_D,thesis_imu,25,75,0.2,0.5,0.5,0.21841022345562167,0.1535944134302005,0.20332837161536993,1.0030150012498737
poster_rotation,seg_D,thesis_imu,25,75,0.3,0.1,0.5,2.2445189285775955,2.179453120140347,3.3667044930524486,1.0107629702561736
poster_rotation,seg_D,thesis_imu,25,75,0.3,0.2,0.5,1.0851933058117447,0.9934876172010217,1.461095571178439,1.0072610644460693
poster_rotation,seg_D,thesis_imu,25,75,0.3,0.3,0.5,0.6596466016021655,0.5483634057886586,0.8107074643353599,1.0056906996686674
poster_rotation,seg_D,thesis_imu,25,75,0.3,0.5,0.5,0.34776028789722924,0.2482115030195703,0.36498308407796465,1.0040948380216284
poster_rotation,seg_D,thesis_imu,25,75,0.5,0.1,0.5,3.2341901269270825,3.3472602696196536,5.082089557038518,1.0144843656936873
poster_rotation,seg_D,thesis_imu,25,75,0.5,0.2,0.5,1.7983714775345725,1.7457304559671785,2.5991624377012683,1.0097968037156142
poster_rotation,seg_D,thesis_imu,25,75,0.5,0.3,0.5,1.1660129093855232,1.0711474769313494,1.5776156287966194,1.0078142240683186
poster_rotation,seg_D,thesis_imu,25,75,0.5,0.5,0.5,0.6320706142306511,0.5136464311044778,0.7617251765156852,1.005766674478577
poster_rotation,seg_D,thesis_imu,25,100,0.1,0.1,0.5,0.5540484825968622,0.4137458045893617,0.6208761565615974,1.0060256541585728
poster_rotation,seg_D,thesis_imu,25,100,0.1,0.2,0.5,0.21912137531926412,0.11827073469612487,0.1653248241826069,1.003824613451341
poster_rotation,seg_D,thesis_imu,25,100,0.1,0.3,0.5,0.13653910462857474,0.05228203106910203,0.0798486653183674,1.0027903984294952
poster_rotation,seg_D,thesis_imu,25,100,0.1,0.5,0.5,0.07943265213566905,0.022299370724605642,0.03608642710822302,1.0018023079866831
poster_rotation,seg_D,thesis_imu,25,100,0.2,0.1,0.5,1.1683317349823767,1.0198141069918538,1.5301521409428094,1.0092253587644453
poster_rotation,seg_D,thesis_imu,25,100,0.2,0.2,0.5,0.4797667009672516,0.36886744390070464,0.486115059696648,1.0062640513957648
poster_rotation,seg_D,thesis_imu,25,100,0.2,0.3,0.5,0.2881242773731309,0.16923581887706468,0.23269858250968606,1.0048082506477551
poster_rotation,seg_D,thesis_imu,25,100,0.2,0.5,0.5,0.1606782609085678,0.0628418298128267,0.09554488851266832,1.0032747438003147
poster_rotation,seg_D,thesis_imu,25,100,0.3,0.1,0.5,1.7324961811114168,1.6265035851267085,2.422975298923142,1.011515309447408
poster_rotation,seg_D,thesis_imu,25,100,0.3,0.2,0.5,0.7670201281171551,0.5901135573977621,0.8952144604828405,1.0080175083744372
poster_rotation,seg_D,thesis_imu,25,100,0.3,0.3,0.5,0.4585957605693167,0.33856952390659334,0.4469183040861058,1.0063420992007668
poster_rotation,seg_D,thesis_imu,25,100,0.3,0.5,0.5,0.24793753285975229,0.12759099503907656,0.1805601353058009,1.0044959314012067
poster_rotation,seg_D,thesis_imu,25,100,0.5,0.1,0.5,2.6535271443508055,2.6143226072356525,3.9899040880155088,1.0149086735175343
poster_rotation,seg_D,thesis_imu,25,100,0.5,0.2,0.5,1.3490909737787389,1.1871758981837879,1.7902577657559668,1.0106342617578061
poster_rotation,seg_D,thesis_imu,25,100,0.5,0.3,0.5,0.833651691232203,0.6477763653406609,0.9848005026339584,1.0085927826007988
poster_rotation,seg_D,thesis_imu,25,100,0.5,0.5,0.5,0.4428548715988909,0.31439310451065766,0.41768674320264915,1.00640119752891
poster_rotation,seg_D,thesis_imu,50,75,0.1,0.1,1.0,0.7467923145888394,0.6693739072579801,1.8968607158329416,1.0083689491488612
poster_rotation,seg_D,thesis_imu,50,75,0.1,0.2,1.0,0.2652258232140243,0.22329721746605355,0.5728930678288653,1.0025409277029376
poster_rotation,seg_D,thesis_imu,50,75,0.1,0.3,1.0,0.14689589173242723,0.11558278052674564,0.2846645527918639,1.0015232846372553
poster_rotation,seg_D,thesis_imu,50,75,0.1,0.5,1.0,0.07432232170125636,0.051000377542882586,0.12545299945144295,1.0008866096713176
poster_rotation,seg_D,thesis_imu,50,75,0.2,0.1,1.0,1.49484255175425,1.4241295241419722,4.2952558581194324,1.018350233891085
poster_rotation,seg_D,thesis_imu,50,75,0.2,0.2,1.0,0.6183687945186799,0.5492989973279163,1.5042375507416086,1.0067333763916197
poster_rotation,seg_D,thesis_imu,50,75,0.2,0.3,1.0,0.3486322256453945,0.2962763107414378,0.7713663753423942,1.0034850837026823
poster_rotation,seg_D,thesis_imu,50,75,0.2,0.5,1.0,0.17100171092760794,0.13357461527149037,0.3317230082702388,1.0018114089074739
poster_rotation,seg_D,thesis_imu,50,75,0.3,0.1,1.0,2.1311357922695113,2.068706905602814,6.393896423254579,1.0196608985677773
poster_rotation,seg_D,thesis_imu,50,75,0.3,0.2,1.0,0.9902511746657437,0.9204262208649066,2.6068304930928723,1.0124279104627376
poster_rotation,seg_D,thesis_imu,50,75,0.3,0.3,1.0,0.5797925748099734,0.5119542435866391,1.387493997143694,1.0062829906247093
poster_rotation,seg_D,thesis_imu,50,75,0.3,0.5,1.0,0.2859470169999235,0.23893380548538046,0.6054870436084685,1.0029110741370382
poster_rotation,seg_D,thesis_imu,50,75,0.5,0.1,1.0,3.1417924836158293,3.130751576560866,9.445057737889572,1.0277809477561335
poster_rotation,seg_D,thesis_imu,50,75,0.5,0.2,1.0,1.6849611286743624,1.6283911346445117,4.924248278333159,1.019556842438123
poster_rotation,seg_D,thesis_imu,50,75,0.5,0.3,1.0,1.0654273064718027,0.9982006125036882,2.838283398436185,1.0136625086811666
poster_rotation,seg_D,thesis_imu,50,75,0.5,0.5,1.0,0.5506508593972669,0.4813062025434304,1.2992656737601116,1.0059597355340355
poster_rotation,seg_D,thesis_imu,50,100,0.1,0.1,1.0,0.46862642655485925,0.40484107856396584,1.042407629540086,1.0051032209918827
poster_rotation,seg_D,thesis_imu,50,100,0.1,0.2,1.0,0.15767694063313598,0.10388869503716636,0.26118583776429305,1.002038439615156
poster_rotation,seg_D,thesis_imu,50,100,0.1,0.3,1.0,0.0896131580740121,0.04761745910771202,0.1193981811471533,1.0013719596596724
poster_rotation,seg_D,thesis_imu,50,100,0.1,0.5,1.0,0.04806701592634575,0.018425872711875922,0.04951593367801752,1.0008536343537593
poster_rotation,seg_D,thesis_imu,50,100,0.2,0.1,1.0,1.0531853084083405,0.9522803811717578,2.7296730559476567,1.0138594037677189
poster_rotation,seg_D,thesis_imu,50,100,0.2,0.2,1.0,0.388225917007981,0.312097773799371,0.8053357440915346,1.0044178144565525
poster_rotation,seg_D,thesis_imu,50,100,0.2,0.3,1.0,0.21258183850747847,0.14682639232418504,0.371859871388303,1.0026739106455849
poster_rotation,seg_D,thesis_imu,50,100,0.2,0.5,1.0,0.10595086121581762,0.056919656373419614,0.143278648864642,1.0016167277963517
poster_rotation,seg_D,thesis_imu,50,100,0.3,0.1,1.0,1.602684729784412,1.513804309467047,4.56523337259491,1.0199405621351236
poster_rotation,seg_D,thesis_imu,50,100,0.3,0.2,1.0,0.6583859495349842,0.5782373722785129,1.529071810383493,1.0078749374265046
poster_rotation,seg_D,thesis_imu,50,100,0.3,0.3,1.0,0.3648976671229822,0.2850177054710068,0.7365167841182324,1.0042444050237933
poster_rotation,seg_D,thesis_imu,50,100,0.3,0.5,1.0,0.17574298714861475,0.11138388297154705,0.2832466444615266,1.002369965825064
poster_rotation,seg_D,thesis_imu,50,100,0.5,0.1,1.0,2.5174188323980347,2.4593065992698566,7.499705822826084,1.0213752761727621
poster_rotation,seg_D,thesis_imu,50,100,0.5,0.2,1.0,1.220965004445572,1.1311761992912763,3.253833749222847,1.0165457816821923
poster_rotation,seg_D,thesis_imu,50,100,0.5,0.3,1.0,0.7187767626600651,0.6304985659690168,1.6919065727869347,1.0088274451088108
poster_rotation,seg_D,thesis_imu,50,100,0.5,0.5,1.0,0.3474428779815319,0.26526197096451487,0.6850906586334176,1.0041217277629737
poster_rotation,seg_D,thesis_imu,150,75,0.1,0.1,3.0,1.552293052273447,0.9453721550525556,1.7746937093896509,1.0271178810429475
poster_rotation,seg_D,thesis_imu,150,75,0.1,0.2,3.0,0.7913185403474976,0.30797288262709377,0.6423417976848018,1.0149748485852492
poster_rotation,seg_D,thesis_imu,150,75,0.1,0.3,3.0,0.5389842375539758,0.16323913234359846,0.36873664847869225,1.0105496340715903
poster_rotation,seg_D,thesis_imu,150,75,0.1,0.5,3.0,0.3341133609107024,0.07909015125631275,0.19473476512060428,1.006693908863554
poster_rotation,seg_D,thesis_imu,150,75,0.2,0.1,3.0,2.6536517202082077,1.9131954505297364,3.6846016419242216,1.04485783560496
poster_rotation,seg_D,thesis_imu,150,75,0.2,0.2,3.0,1.4303306471181552,0.7772229644659204,1.4763123265827478,1.0261629892897879
